"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/442691419.webp?k=5c18a55b30912f4e40947f55b0a1e1363b0a1e72f4195e8e3be01ae01793104b&o=","Fairfield Inn & Suites by Marriott Ottawa Airport","Guest Room with One King Bed and Sofa Bed","Ottawa","2 nights, 2 adults","CAD 338","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/4777517.webp?k=aed531ed8816d6d055c45788a72566dbd2795a39ce98aac9cef99a184897de5d&o=","Ottawa Backpackers Inn","Basic Double Room","Byward Market, Ottawa","2 nights, 2 adults","CAD 208","7.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/434775695.webp?k=0a3d7c8cb2f10a9ae7332a1ba6bc5613aa2869e9e30043b8b308d592bb8f5a89&o=","TownePlace Suites by Marriott Ottawa Kanata","Studio with Two Queen Beds","Kanata, Ottawa","2 nights, 2 adults","CAD 378","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/132446867.webp?k=22bfeb75bcf3fcbcb9b06fa1fac88d0239479993bd4670a03cf2b9c88ecd7b97&o=","Travelodge by Wyndham Ottawa East","Queen Room - Non-Smoking","Ottawa","2 nights, 2 adults","CAD 338","7.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/581766356.webp?k=987c24e0148c5ec4ad7c35a03675cca2221a4241a809d27ccebb06c671fe2724&o=","Chinatown Apartment - Pet-Friendly","Apartment","Ottawa","2 nights, 2 adults","CAD 148","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/329414023.webp?k=620e4c4f156d1e03533c62008f52e4144421725a4fdf7a6c6c4e72d29bfa028a&o=","reStays Ottawa","Junior Suite","Downtown Ottawa, Ottawa","2 nights, 2 adults","CAD 395","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/504921034.webp?k=2c6cb815ddd9d6f893e1e136ffe5ca569f97c23680fc09e745708042964acd34&o=","Quality Inn","Queen Room with Two Queen Beds - Non-Smoking","Ottawa","2 nights, 2 adults","CAD 255","6.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/217347638.webp?k=4e0d5cacc575e04ffa58409aaa4a5ee1af8565ee70a049cb0625ec779a16ab36&o=","Beautiful, Clean, Quiet 2 BR-In Downtown Ottawa. Parking, WIFI and Netflix Included","Two-Bedroom Apartment","Centretown, Ottawa","2 nights, 2 adults","CAD 408","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/517865379.webp?k=9ab5de0482ef11276d9d24a5080345622778ac34f4dd54eb892968b292aa06a8&o=","RB Homes - Peaceful Neighbourhood","Deluxe Double Room","Ottawa","2 nights, 2 adults","CAD 118","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/522192080.webp?k=899e7c9a5a3e4fe34e8242683e5798c1bf898b76d257240827e8b040947fc14e&o=","Fairfield Inn & Suites by Marriott Ottawa Kanata","Queen Room with Two Queen Beds","Kanata, Ottawa","2 nights, 2 adults","CAD 378","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/567766798.webp?k=fe643d17fba3212a25e0d90a55be78f40c2410d7835bb695eeb6288055f3c7f1&o=","Southgate, 1","Deluxe Double or Twin Room","Ottawa","2 nights, 2 adults","CAD 158","3.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/321056255.webp?k=1c23e796d21ce8058021d4c94493316fb90cfb983e4ba151f6387d08cafca74b&o=","Ottawa airport guesthouse","Double Room","Ottawa","2 nights, 2 adults","CAD 153","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/487685348.webp?k=61e86a733a38e79f64454a9a2e509f53e895663909e4034625449694dee3ecea&o=","The Oasis Lounge by Luke 1913","Deluxe Double Room","Ottawa","2 nights, 2 adults","CAD 140","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/187305274.webp?k=41e830da606aecf20e7ed39fe24bac337a9e6214b5d66579edcce16ec436a95f&o=","McGee's Inn","Queen Room 24 Outside Access","Ottawa","2 nights, 2 adults","CAD 376","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/535703737.webp?k=5ad5e6e3dc448cb4d8638d5ee4e6ac720476bd1634fbda6625b81d79afbc2f90&o=","Tina's gem","One-Bedroom Apartment","Centretown, Ottawa","2 nights, 2 adults","CAD 311","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/163451274.webp?k=289c5cb40117164935d364c7b096a794e53b66f1691eb70248c31cac900312a7&o=","Best Western Plus Ottawa Kanata Hotel and Conference Centre","Queen Room with Two Queen Beds","Ottawa","2 nights, 2 adults","CAD 523","7.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/519950314.webp?k=f4ae4497a387b7c7851a3c51ca10ca5504ae8130edcbd446908255f1ddfca009&o=","Independent Studio Suite","One-Bedroom Apartment","Kanata, Ottawa","2 nights, 2 adults","CAD 270","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/433358807.webp?k=a509a8cadec5211ca05baa7e4d243ce3761f59d7bd207def28b8d5796a727f54&o=","Charming Studio with Parking, Netflix, Full Kitchen - Close to Algonquin College","One-Bedroom Apartment","Ottawa","2 nights, 2 adults","CAD 208","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/581031744.webp?k=8ba81b9889dd56cc691127aaa3cf681bbc4875ac6599a100024cb60196dbfd07&o=","GLō Best Western Kanata Ottawa West","King Room","Kanata, Ottawa","2 nights, 2 adults","CAD 338","8.0"
