"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/464796565.webp?k=7bb88f32c592181e61f9f1d5c6f74d6279ea842d1e2425ee8abe08cc61a1e089&o=","Mamma's Inn","Nonsmoking 2 Queen-Size Beds Room","Niagara Falls","2 nights, 2 adults","CAD 242","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/446542027.webp?k=2d180b4403d77e6b1983351abef2e9ca92834c237a1dd056fd00e535e1be7709&o=","Fairfield by Marriott Niagara Falls, Canada","King Room","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 498","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/308673696.webp?k=082da8e68c225f197bd4157fb74394512075e344dea554a6adc90e9a5d35f021&o=","Travelodge by Wyndham Niagara Falls Lundys Lane","Queen Room - Non-Smoking","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 198","3.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/197395734.webp?k=4b931d270186a06c827f1ab9be833b435ce923403a307d35647333375d8320c9&o=","Sunset Inn","Standard Room with Two Double Beds - Smoking","Niagara Falls","2 nights, 2 adults","CAD 258","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/181369481.webp?k=74e1673d913cfec467f17d47a1a87955404df3bb3a4c684f651ec80bedf81528&o=","Howard Johnson by Wyndham Niagara Falls","King Suite with Spa Bath - Non-Smoking ","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 178","5.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/135127189.webp?k=3f980f60a043e555e4d308cbcdfadf3a3d497d51fcd7882c042543ad3266cd13&o=","Ramada by Wyndham Niagara Falls/Fallsview","King Studio Suite - Non-Smoking","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 307","5.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/350948052.webp?k=45c941cea39f0d029cd465c6003d8494163f0802ca5af5ba60a9218952166341&o=","Heritage Inn & Suites","Deluxe Queen Room","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 198","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/132483623.webp?k=97e115adce78c59e0115047abb2295de276d54103091004a08f5832d917f16c4&o=","Travelodge by Wyndham Niagara Falls Fallsview","Queen Room with Two Queen Beds - City View","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 360","6.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/207416448.webp?k=08b8adbe8d4fc3213aa7e11729d41ecfc4d651246b6cc7b2195dc97767b54083&o=","Victoria Motor Inn","Deluxe Queen Room","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 180","6.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/181262908.webp?k=4de2101e59471d05b7c83a98d5bd94b2e43966f0fc4dffaa76bcdb0eb62a6639&o=","Rodeway Inn Fallsview","Large King Room - Non-Smoking","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 283","6.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/373959558.webp?k=69d352bdbe11458d2b01d8796b342415ad40d1d431571b478f0ae2dbe2fd2ba8&o=","Serene Niagara Inn","Deluxe Double Room","Niagara Falls","2 nights, 2 adults","CAD 380","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/65662106.webp?k=5fa2fbe8a4d1a4bc1a57dbc33ea4c2863f9b006624e9cd3e27d4545687117fd6&o=","Clifton Victoria Inn at the Falls","Queen Room with Two Queen Beds","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 412","7.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/244761800.webp?k=fad08195d4ec03292b1c1ed01f4cd3556eae5d4280f6bb1998514feabd492bd1&o=","Holiday Inn Niagara Falls-By the Falls, an IHG Hotel","Standard Queen Room with Two Queen Beds","Fallsview, Niagara Falls","2 nights, 2 adults","CAD 538","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/121749244.webp?k=0ac8be129a269031bc1cba13a3ba230cbd8ea84b5a64e630e7db5ae3e939167a&o=","Vittoria Hotel & Suites","Deluxe Kitchenette Suite 1 King Bed and Sofa Bed","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 510","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/376958619.webp?k=8a4b0544d885a408d7976f31ed8815ca98565f2781f4ba77b4a65b6d67cd852d&o=","7 Nights Stay","Suite with Hot Tub","Niagara Falls","2 nights, 2 adults","CAD 297","7.3"
