"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/504061080.webp?k=1d84df6689fa834a87b11cb226439a096f6db53ce1cb5c6e5e7b46e88c4d9315&o=","1 Bedroom modern basement suite with private entrance","Two-Bedroom House","Winnipeg","2 nights, 2 adults","CAD 125","9.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/232620315.webp?k=66751f3dc504376fef1e1fb5dfa1c288f754e048fae8712ef081568d700bf3cd&o=","Howard Johnsonc2280adde6c3549e763e08&o=","Delta Hotels by Marriott Winnipeg","King Room","Downtown Winnipeg, Winnipeg","2 nights, 2 adults","CAD 498","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/20776813.webp?k=8225e13d031081dbed7f336409a8c42e3fc0928fb972be3b5297de41dea1f424&o=","Victoria Inn Hotel and Convention Center Winnipeg","Premier Room, 2 Queen Beds","Winnipeg","2 nights, 2 adults","CAD 344","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/485830230.webp?k=bd2134a2dc13d2ac92ef7db8eed1ba269c40705e0151cc1e30b2596cfc1380b1&o=","Homewood Suites by Hilton Winnipeg Airport - Polo Park","King Studio Suite - Non-Smoking","Winnipeg","2 nights, 2 adults","CAD 415","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/582503811.webp?k=aeb45127767d70a823882186e75b3683d8afbadebd59c4b973c641df402b8e90&o=","Sunset Chalet in Bridgewater","One-Bedroom Villa","Fort Gary, Winnipeg","2 nights, 2 adults","CAD 472","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/485762641.webp?k=d79daec41df6553ee8c917100c665e14961fd84a8a815faf9ef729c7fe615b6d&o=","Hilton Winnipeg Airport Suites","One-Bedroom King Suite","Winnipeg","2 nights, 2 adults","CAD 420","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/577160015.webp?k=1deaafc3e18523ce3e0c94ea4466b43c048f3f88d47369444f4f3500befbd965&o=","Fairfield Inn & Suites by Marriott Winnipeg","King Room","Winnipeg","2 nights, 2 adults","CAD 350","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/268756131.webp?k=465325c43df44d94bd6af4e8ba3747f5df77a9a8113e0518719f69a01e59236a&o=","Super 8 by Wyndham Winnipeg West","Queen Room - Mobility Access/Non-Smoking","Winnipeg","2 nights, 2 adults","CAD 308","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/323101601.webp?k=3abaf9290cbce4820b926222c65effb5265ab73fa3b3e1bb78efa88069d0e68a&o=","Travelodge by Wyndham Winnipeg Airport","Queen Room with Pool View - Non-Smoking","Winnipeg","2 nights, 2 adults","CAD 250","5.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/509702935.webp?k=5bab875c5647bbc262fca8fdea242df29c015e25d38e2a24ceaae62f4b8e856e&o=","Guest expertise","Two-Bedroom Suite","Winnipeg","2 nights, 2 adults","CAD 199","9.0"
