"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/278108115.webp?k=78cb6acf70c97a9114db756b680d85fd0e90b0b400bdeada596d6b43b4ece989&o=","Hotel Royal William, Ascend Hotel Collection","Queen Room","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 439","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/555785993.webp?k=22d1b2597f833c9304290a5b3e5e1079f4ff7f89cd47d2668d17f0ddb2ecf16c&o=","Hôtel Québec Best Western PLUS Centre-Ville - City Center","Queen Room with Two Queen Beds","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 492","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/264744429.webp?k=4db1c3a1b04b0816d5b260e4bd774f3fa64293f8cd95070af43f8c6c414d8073&o=","Hotel Le Saint-Paul","Standard Queen Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 470","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/474910951.webp?k=e530ea1788ecf22c5372bc5ee6d431b8aa2ca05f9f9d60d7aad3a6a7554485fb&o=","Hampton Inn & Suites by Hilton Québec - Beauport","King Room - Non-Smoking","Beauport, Quebec City","2 nights, 2 adults","CAD 444","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/172482898.webp?k=1fc8fe12bcdf65300017f64ee5c7328bd38375f05afc777929adb01de2ab743b&o=","Hotel et Motel Le Chateauguay","Double Room","Beauport, Quebec City","2 nights, 2 adults","CAD 280","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/478674168.webp?k=15e50a189cd8d6220d39d93081c33a07d92b1889b32908f952e314f03686453e&o=","APPART-HOTEL L'UNI","Studio Apartment","Sainte-Foy-Sillery, Quebec City","2 nights, 2 adults","CAD 378","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/326838570.webp?k=b1daa17d79b6adb89998167f136201eb25ce2e9a010bb7107737e47e6c784757&o=","Gîte le 812","Double Room with Shared Bathroom","Centre-Ville, Quebec City","2 nights, 2 adults","CAD 198","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/287975936.webp?k=07df723b3b3e93478d10c51129e19259aeeb576a893086e5d3a52db8ac50a3ee&o=","Repotel Henri IV Québec","Deluxe King Room","Les Rivières, Quebec City","2 nights, 2 adults","CAD 286","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/345262315.webp?k=2d82ae92bfbf22702093da1a3225a3e6fbfbce0a4273a56494763cb0f93564cb&o=","Hôtel du Jardin - Par Les Lofts Vieux-Québec","Queen Size Bedroom with City View","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 413","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/296945685.webp?k=a4e47dfdfbe1c00442e0dafc1b67d6ea6d3bbacb89d7ce817d9b0dcd38c2790b&o=","77 St-Vallier","Spacious Studio Queen Bed (A09)","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 400","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/373087394.webp?k=486f4d1772fdda460cc817dbafb4a5a1a578ae547e784fd3c1a2d4027a339d3f&o=","Auberge Québec","Queen Room with Sofa Bed","Sainte-Foy-Sillery, Quebec City","2 nights, 2 adults","CAD 245","6.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/426060845.webp?k=ddd3eb3f1a3f04a3b0541a2422ce4a9426f7b0d2d8e2f11158587f2e22bbc49f&o=","Comfort Inn Airport East","Deluxe Queen Room with Sofa Bed-Second Floor","Sainte-Foy-Sillery, Quebec City","2 nights, 2 adults","CAD 331","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/190881102.webp?k=3ee11ff4913b719a3f2caec5a7926be30ead576f24948a889773442234cfb499&o=","Best Western Premier Hotel Aristocrate","Large King Room with Balcony - Non-Smoking","Sainte-Foy-Sillery, Quebec City","2 nights, 2 adults","CAD 472","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/227170168.webp?k=ba85a54469260ff69fadc6a9e8e20a31460ceb38c08a3e8a04298bd27f107d1f&o=","Monsieur Jean - Hôtel Particulier","Economy Double Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 785","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/384633500.webp?k=e2baba0c26a972ec2e1e612bd91cb55d4cee473ae8a3b9cdeb21802be2590d97&o=","Les Lofts de la Fabrique by Les Lofts Vieux-Québec","One-Bedroom Apartment","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 449","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/380262533.webp?k=1331d78d9175c6f29ee8876b759a9e91c8e5ec57491ee92f689029e12a433b92&o=","Fairmont Le Chateau Frontenac","Fairmont Queen Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 1,294","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/439152817.webp?k=2c8ff40a833d3a32320bd5be22c43cebdb5d734dff29451a82e9a4079577d706&o=","Hotel du Nord","Queen Room","Centre-Ville, Quebec City","2 nights, 2 adults","CAD 372","7.3"
