"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/473619559.webp?k=d46434830b411e6cc0c33c7a72b07a24bb94c6c3a40af82a3a6e819185eaebec&o=","Hampton Inn by Hilton Toronto Airport Corporate Centre","Queen Room with Two Queen Beds - Non-Smoking","Toronto","2 nights, 2 adults","CAD 419","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/517442653.webp?k=a9a9bb3c10f8dddb6e90a0a23dc2470776eaac54f0163f8debfb92e7b307e2ce&o=","InterContinental Toronto Centre, an IHG Hotel","Premium Queen Room with Two Queen Beds","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 693","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/451123216.webp?k=64de8e75e50310547c20978f90009526fda648c35526bb941cca87b4afc88ee3&o=","Courtyard by Marriott Toronto Downtown","Queen Room with Two Queen Beds and City View","The Village, Toronto","2 nights, 2 adults","CAD 508","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/485741186.webp?k=2e6a227d61c68280e388f3faad50d47cec2a8e838538775aaf4e9049af36a18c&o=","Doubletree by Hilton Toronto Airport, ON","Queen Room with Two Queen Beds","Etobicoke, Toronto","2 nights, 2 adults","CAD 376","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/251699639.webp?k=05b5fc5cd07767002872a08e95f4186bb2642619a997ea7861510004818a43f0&o=","Novotel Toronto North York","Superior King Room","North York, Toronto","2 nights, 2 adults","CAD 448","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/348757254.webp?k=09cad5791580537955039880cf63341d3273b1ac6a95beb6adfc12443a2bd6fe&o=","Sheraton Toronto Airport Hotel & Conference Centre","Traditional, Guest room, 2 Queen","Etobicoke, Toronto","2 nights, 2 adults","CAD 385","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/98837691.webp?k=11eaa8eec27ad60ca7eeef2f7bc6f4dd7f6275547e5d7716bdeed2848e0630de&o=","The Broadview Hotel","King Room","Toronto","2 nights, 2 adults","CAD 709","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/568441637.webp?k=08542ee6cd713da6f7f99c8be58f5ed2d4762a4474e584cd76c48f30c9b03b92&o=","Downtown Toronto Condos","One-Bedroom Apartment","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 506","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/287818089.webp?k=5cdd4ad3405f87e7b9711978da9ad4e202cb7c34fc4f6fca924bd7e675bf6ac6&o=","Stay Inn Hotel Toronto","Business King Room - Fully Renovated 2021","Etobicoke, Toronto","2 nights, 2 adults","CAD 456","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/159920788.webp?k=4b4c87306efe9c721049d85c86aa40599c99c57510930fa7393b41dbdb507755&o=","Best Western Premier Toronto Airport Carlingview Hotel","King Room - Non-Smoking","Etobicoke, Toronto","2 nights, 2 adults","CAD 278","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/485750773.webp?k=34fa6d8eaab8427b10eeccc55e00536144a18befa7be0723791b25348efe3320&o=","Embassy Suites By Hilton Toronto Airport","Two-Room King Suite","Etobicoke, Toronto","2 nights, 2 adults","CAD 431","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/230572187.webp?k=46d2eadaa0a97f4e7b01f1282928a552b5074f97d864e475a4d8772f3fe5eb07&o=","Holiday Inn Toronto Airport East, an IHG Hotel","Standard Queen Room with Two Queen Beds","Etobicoke, Toronto","2 nights, 2 adults","CAD 302","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/334583223.webp?k=af8a8f247f1474a07e4bcbd71062a67db3530ca15abe1a8d294636a274e39009&o=","Adas Guesthouse","Standard Queen Room","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 318","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/581797561.webp?k=3036249443d76b0f852ccd0230c4c0cd84641271ad931f2ff2d34221d12350e6&o=","RivetStays - The Yonge","One-Bedroom Apartment","The Harbourfront, Toronto","2 nights, 2 adults","CAD 311","9.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/227689207.webp?k=b65bc4d57cb3ac3bf0c17337d12cff8dfc031e3cfb815f021819f48721180d34&o=","GLOBALSTAY Modern Downtown Apartment","Superior Suite","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 594","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/251699828.webp?k=6878851c1b30b67d5349770e42b3f3f157d2a097c0c5f783279f83b71f2c5732&o=","The Novotel Toronto Centre","King Hearing Accessible Room - Renovated","Old Town Toronto, Toronto","2 nights, 2 adults","CAD 688","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/374716956.webp?k=0741e5037db6238510943b524d327cc6bb9adba9aadeebda7ab3e975f814332d&o=","The Omni King Edward Hotel","Deluxe Room - 1 Queen Bed","Old Town Toronto, Toronto","2 nights, 2 adults","CAD 678","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/234873037.webp?k=678856fe28cb252810713820ff82e93bf38b57f5982c27336acf4e6658aa1c82&o=","Pan Pacific Toronto","Premier Room king bed","North York, Toronto","2 nights, 2 adults","CAD 535","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/474691162.webp?k=4edee9d9dd676eb3ce0ebc01606917899a9dca34dd39b4b42ef6fde1446adb8d&o=","Royal Oak Inn","Double Room","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 312","5.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/378010211.webp?k=46153df436a845975dec83b4864c4828b799937df40ded939132da697f526d45&o=","Ace Hotel Toronto","Queen Room","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 794","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/504404084.webp?k=d5022e2ae497a658aeaf015366678c913a5ac44535b6164043f1effa8aabfd1b&o=","Hampton Inn & Suites by Hilton Toronto Downtown","Queen Room with Two Queen Beds and Bath Tub - Mobility Access","The Village, Toronto","2 nights, 2 adults","CAD 637","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/410118101.webp?k=137ff6655ae158e01d708d012c469ace9e9f9552be10381a860ea40f924538a3&o=","Super 8 by Wyndham Toronto East ON","Queen Room - Non-Smoking","Scarborough, Toronto","2 nights, 2 adults","CAD 328","5.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/533495136.webp?k=b0e0054b68c614e7f45938467cd955ef71e92ea1aa62a8910f2c68dafdf5723b&o=","Executive Room in Toronto next to Yorkdale shopping centre","Standard Family Room","Toronto","2 nights, 2 adults","CAD 200","6.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/543690638.webp?k=2ddc7f9fe77f4d943f62d7f7a7d6c2c1b14b7f76599552f842393913b60ca311&o=","SoHo Hotel Toronto","DELUXE ROOM","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 877","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/350025143.webp?k=761de82b3de2a4c79fb967c3efa452504145ec3827c5bb9dd08d45620b525f39&o=","The Drake Hotel","Crash Pad","West Queen West, Toronto","2 nights, 2 adults","CAD 776","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/531343835.webp?k=df80d88d3b8704a99f200a41606bdd111351eff8700eb89b77933cdd72bfa1bc&o=","Beautiful Townhouse Near Yorkdale Mall, Wilson Subway","Double Room with Shared Bathroom","North York, Toronto","2 nights, 2 adults","CAD 190","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/579330559.webp?k=6b220ac413817781df90881a0c25f298bc77091ccc984182a408f722e0776a3b&o=","Best Toronto Cozy House 3","Double Room","North York, Toronto","2 nights, 2 adults","CAD 180","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/574472226.webp?k=2b52e53bc4b1c0a8ed61b066559d24504921436e87de828fdcf6f77e74672725&o=","Captain House","Queen Room","Toronto","2 nights, 2 adults","CAD 270","9.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/76832060.webp?k=b3c013addcdf81d6fec8bfc1761175b2ed8241e86c290825c6ced4d1d270a3ef&o=","Woodbine Hotel & Suites","King Room","Etobicoke, Toronto","2 nights, 2 adults","CAD 328","6.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/275367493.webp?k=8984b5e6af6e4ef88021fff1e0f6b15266f5e77d307e1a61fc0460860f69a491&o=","Stylish Condos Toronto","Two-Bedroom Apartment","The Harbourfront, Toronto","2 nights, 2 adults","CAD 672","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/305738669.webp?k=4a6c00c81343659b225de85b0caff8107ccb8fd326336a171f2d293b8afee90a&o=","Ode","Standard Queen Room","Toronto","2 nights, 2 adults","CAD 512","9.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/519356853.webp?k=762bc0beddb9c8f5ba9b5fe5911ef543b934a0f968e6a186c45f693c8945ae9d&o=","Eglinton West Guest Suite","Queen Room with Shared Bathroom","Toronto","2 nights, 2 adults","CAD 190","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/473619357.webp?k=35233efa6f818ad24acd8a6ebf624da505f8e461b407844c0748844b51f7f824&o=","Homewood Suites by Hilton Toronto Airport Corporate Centre","King Studio Suite - Non-Smoking","Toronto","2 nights, 2 adults","CAD 507","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/17797192.webp?k=e04c8e2101259345aa5d0aad4f42ac1f014651de0139798e26f6404670744bc1&o=","Old Mill Toronto Hotel","King Room","Etobicoke, Toronto","2 nights, 2 adults","CAD 668","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/574835588.webp?k=ede152c7190dd02d54a80fda5ec42ad7d9d2fec7a28a68198ceae5ea3fe436f9&o=","300 Front St West","Two-Bedroom Suite","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 398","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/563115636.webp?k=36c7b1d5d7f102a56e3f4b92d1e95b199368d940f535a225848144632d6a516d&o=","Modern Suite on Peter St - City View","One-Bedroom Apartment","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 298","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/556059692.webp?k=d83884f9ae9cb173f0a13766c283262bbfc5addb6634229e708f62c1f6241868&o=","Four Seasons Hotel Toronto at Yorkville","Superior King Room","Bloor-Yorkville, Toronto","2 nights, 2 adults","CAD 1,550","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/133581072.webp?k=88fa01ef22790d200f61d9d5f26a91455306ae17518aa70482ab190212f3af1e&o=","Le Germain Hotel Toronto","Deluxe King Room","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 930","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/465590754.webp?k=28a7a37b763821526dfd5eef43f73989ca6f2deadb9032d3b8731714009ce45e&o=","Sheraton Centre Toronto Hotel","Guest room, 2 Queen beds","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 698","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/505719446.webp?k=e74472fee797bc62900725b3625c34fc21e478836f4f17c78d83754356d0905f&o=","Delta Hotels by Marriott Toronto Airport & Conference Centre","Queen Room with Sofa Bed","Etobicoke, Toronto","2 nights, 2 adults","CAD 418","7.8"
