"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/524099452.webp?k=ed48c8ba35e7d43304c33ac418985395f55450f313f473277db4aecea4f62178&o=","RoseT","Deluxe Queen Room","Dartmouth, Halifax","2 nights, 2 adults","CAD 198","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/531378340.webp?k=0d0b95cc76ea1fc77d0f58ec841178cde5c7a5c583a4e196bee4850c15c09e30&o=","Spacious & Stylish Apt #1 with AC","One-Bedroom Apartment","North End, Halifax","2 nights, 2 adults","CAD 209","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/59309786.webp?k=e3a59f853ffaa6da51ec302d9e9471d5f00117f869ad051300228552c0f3f228&o=","Lake City Motel","Queen Room - Non-Smoking","Dartmouth, Halifax","2 nights, 2 adults","CAD 238","5.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/409991291.webp?k=6cfb4176534026c95ed4da92176d51db729777e05e5ba083b838b01b4179a981&o=","Comfort Hotel Bayer's Lake","King Room - Non-Smoking","Halifax","2 nights, 2 adults","CAD 438","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/216403674.webp?k=330a9c49468343390a4706ad3e7113f0a1b0a3b5f0828c34c4c8e6e505008007&o=","Chateau Bedford Trademark Collection by Wyndham","Queen Room with Two Queen Beds - Non-Smoking","Halifax","2 nights, 2 adults","CAD 398","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/536990277.webp?k=f97b114fde24d00b43dc9fe0de9a561fcdafd69089c542da0bb1cc53f1bef9f1&o=","Sandman Signature Dartmouth Hotel & Suites","Standard Room, 1 King Bed","Dartmouth, Halifax","2 nights, 2 adults","CAD 390","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/374406597.webp?k=86a2c31d2af12aba6d400c7727d9110dfa2ab620090d385ee31dcb00a7bbcd32&o=","Stardust Motel - Bedford","Deluxe Queen Room","Bedford, Halifax","2 nights, 2 adults","CAD 258","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/497494278.webp?k=8290cf366dad8cfdfbb33bbe6aed1ee046b1a188c3fe4817b8957a7aa6120aae&o=","Halifax Marriott Harbourfront Hotel","King Room","Downtown Halifax, Halifax","2 nights, 2 adults","CAD 608","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/413411906.webp?k=606bab8616103a9ac673d19eb5ec6b074865f948952c963d759b00f81dc4c0bd&o=","Best Western Plus Dartmouth Hotel & Suites","Queen Room with Two Queen Beds - Non-Smoking","Dartmouth, Halifax","2 nights, 2 adults","CAD 468","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/485845720.webp?k=a9b83cfce1cdbd1b7f04bf24dd7ce08468b878128241557c14e44d11bcec004a&o=","Homewood Suites by Hilton Halifax - Downtown","King Studio with Sea View","Downtown Halifax, Halifax","2 nights, 2 adults","CAD 581","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/410749984.webp?k=67466703291ba8c3a7a6a94be0b20090149a57962b06287804b74ee461af9361&o=","Halifax Tower Hotel & Conference Centre, Ascend Hotel Collection","Deluxe King Room with a Walk-In Shower - Non Smoking","Halifax","2 nights, 2 adults","CAD 448","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/170443330.webp?k=8a7bd3e6f65a903991440da85a5ff90fb654126ed29554c7a5249b12496e07e7&o=","Comfort Inn","Queen Room","Halifax","2 nights, 2 adults","CAD 387","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/410247179.webp?k=7d7f593f1a7212179f4f6f3779669715cf2add9d38d9e1ab55c3ee55063c0de3&o=","The Sutton Place Hotel Halifax","Standard Room, 1 King Bed","Downtown Halifax, Halifax","2 nights, 2 adults","CAD 639","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/178762185.webp?k=9b6ac66231b208247936c409ab8103063247b141536d6a88917fde671358dc4f&o=","Coastal Inn Dartmouth","Queen Room","Dartmouth, Halifax","2 nights, 2 adults","CAD 322","6.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/572138929.webp?k=b8babb80345330b45a23ca8c691058350226ae841c8bcb07e01dfe98454bcf65&o=","Spacious studio style basement","One-Bedroom Apartment","Halifax","2 nights, 2 adults","CAD 184","5.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/27737477.webp?k=26ed4ff889cd8eacef6351dc5758dbb370e78124af1a10ca71e682108e5890c3&o=","Future Inns Halifax Hotel & Conference Centre","Traditional Room with Two Queen Beds","Halifax","2 nights, 2 adults","CAD 435","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/45249208.webp?k=f89313e8ce949b7df0bacc0420d3c3efa40d152d157df81a2ed64092f33d7f0f&o=","Chebucto Inn","Executive Double Room","North End, Halifax","2 nights, 2 adults","CAD 458","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/563025814.webp?k=0a65d8632c73a6c6aa771a5e43ee272f6928fdd8022391cbedabb7204d9d0d51&o=","Harbour View Penthouse Suite","One-Bedroom Apartment","North End, Halifax","2 nights, 2 adults","CAD 411","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/524951780.webp?k=c91d19b53b3559118024109679f93511d5544616a305c346c4c21beca72f3b02&o=","Urban Nest Studios","Apartment","Dartmouth, Halifax","2 nights, 2 adults","CAD 250","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/352326082.webp?k=bf8b8d5fe3f900eb873b4f0f34cd104d1d1ed8109dba1d9892d3c11b1f37f6bc&o=","The Inn at Fisherman's cove","Double Room with Balcony and Sea View","Halifax","2 nights, 2 adults","CAD 438","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/247438630.webp?k=0cc44a494925cf1bf525a18e0d6349b6cf9d4e2e1380be41a93c969ba8bc5eb9&o=","Holiday Inn Express & Suites Halifax - Bedford, an IHG Hotel","King Room - Disability Access Hearing Accessible Tub","Halifax","2 nights, 2 adults","CAD 494","7.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/547220269.webp?k=997d4e24b2a097daf8e74b680c548bde9b39830cdf8aa2fbaaace5ca5764878c&o=","Bluenose Bed and Breakfast","Double Room","Halifax","2 nights, 2 adults","CAD 216","1.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/529590413.webp?k=324ad1230cf3c3dae6c728d66da3ca850dbfddbe9d5df6fe8fcf14495947d219&o=","Sunny Downtown Loft #2","Studio","South End, Halifax","2 nights, 2 adults","CAD 244","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/525667015.webp?k=e60f8d383942304b0a1b5a0f529ae77c8671359df4d10902377b8fa7b4f2bbfa&o=","Urban Nest, Studio, Ground Floor","Apartment","Dartmouth, Halifax","2 nights, 2 adults","CAD 310","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/134504022.webp?k=010518fcb54e5d68abcf5f2c47d317bdcb26ba5d35c5a475798fa644e0f0676c&o=","Star of the Sea B&B","Deluxe Double Room with Sea View","Halifax","2 nights, 2 adults","CAD 598","9.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/503195334.webp?k=38aed0d5239e843f4d0e0bb933286088ace275c420770517a832795ecf84330f&o=","Luxury Bachelor by Halifax Waterfront -Hot Tub","Deluxe Suite","South End, Halifax","2 nights, 2 adults","CAD 438","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/571005307.webp?k=31ac063557732ea251e88be9318b1d858ade4482f6e8c557d337815e8540ea52&o=","Faithful Home","One-Bedroom House","Halifax","2 nights, 2 adults","CAD 216","10"
"https://cf.bstatic.com/xdata/images/hotel/square600/529365293.webp?k=29ae1cdbf1811286be2f5c73e8d71ab0f50628830c87ed7cff7961e821094f98&o=","Suite #B, Industrial Styling, AC","Studio","Bedford, Halifax","2 nights, 2 adults","CAD 215","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/426597062.webp?k=a722ad2b774cc934a521fecfa547ddf086d1f69dcbe91ed6dd8f9f1b992f455a&o=","Muir, Autograph Collection","Superior Queen Room","Downtown Halifax, Halifax","2 nights, 2 adults","CAD 1,296","9.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/543917219.webp?k=45e3be2beecc108ee532802a95a233667d4f89cce8b82c8b0d219b424e50bf58&o=","Nice room D","Double Room","Bedford, Halifax","2 nights, 2 adults","CAD 216","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/531475303.webp?k=5b024d06110d096098e8b9d8095ea0ddf843b3c2f7f786257ed744aab5aad042&o=","Pet-Friendly Lovely Studio #2, Balcony","Studio","North End, Halifax","2 nights, 2 adults","CAD 300","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/218697082.webp?k=d21cca5a824fb272f1e1e1255f43a27959bb4da04533ffe6ed2d1ef8bdaba7c5&o=","Residence Inn by Marriott Halifax Dartmouth","Studio with 1 king bed, 1 sofa bed","Dartmouth, Halifax","2 nights, 2 adults","CAD 558","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/559794301.webp?k=381103f2b6e84d9f397a151fbfbfff52f3777df11b6835a28981d8618a9e84d1&o=","NEW Cozy& Stylish 2-BDRM, Close to Downtown, Unit #3","Apartment","North End, Halifax","2 nights, 2 adults","CAD 409","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/522481953.webp?k=421963e775926d7946c0b9f3da4572618ecc14aaf669e76691d82b3d6b08e4e1&o=","Relaxing Retreat #1","One-Bedroom Apartment","North End, Halifax","2 nights, 2 adults","CAD 192","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/531815882.webp?k=151585ba2b198e4d2d47cebeef420ffac28508c03c8ccbe1b7af1fdab944b29a&o=","Cozy Apt in Central Halifax","One-Bedroom Apartment","North End, Halifax","2 nights, 2 adults","CAD 302","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/532043159.webp?k=fd5ac70e4c2ca34b64387f958695a16401e71aa82e5bbfae5f6d43bdf1649b67&o=","Stylish Apt #1, Central Location","One-Bedroom Apartment","North End, Halifax","2 nights, 2 adults","CAD 252","7.0"
